결제일시,판매위치,상품명,결제방식,비고,판매수량,결제금액,고객
2022-03-08 15:45,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer381223
2022-03-08 15:21,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,400",customer499864
2022-03-08 15:21,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,400",customer499864
2022-03-08 15:07,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer634946
2022-03-08 15:07,선불기1,소떡소떡,신용카드,결제완료,1,"3,000",customer634946
2022-03-08 15:07,선불기1,소떡소떡,신용카드,결제완료,1,"3,000",customer634946
2022-03-07 15:58,선불기1,감자튀김,신용카드,결제완료,1,"4,900",customer254481
2022-03-07 15:58,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer254481
2022-03-07 15:59,선불기1,플레인요거트스무디,신용카드,결제완료,1,"5,900",customer575860
2022-03-07 15:59,선불기1,자몽에이드,신용카드,결제완료,1,"5,400",customer575860
2022-03-07 15:06,선불기1,카모마일(ICE),신용카드,결제완료,1,"4,400",customer503033
2022-03-07 15:06,선불기1,페퍼민트(ICE),신용카드,결제완료,1,"4,400",customer503033
2022-03-07 10:48,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer658111
2022-03-07 10:28,선불기1,한돈간장불고기덮밥,신용카드,결제완료,1,"7,500",customer824285
2022-03-06 19:38,선불기1,순살닭다리덮밥,신용카드,결제완료,1,"8,000",customer852776
2022-03-06 17:31,선불기1,크로플,신용카드,결제완료,1,"5,500",customer977070
2022-03-06 17:31,선불기1,자몽차(ICE),신용카드,결제완료,1,"4,900",customer977070
2022-03-06 17:31,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer977070
2022-03-06 17:06,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer852776
2022-03-06 15:29,선불기1,감자튀김,신용카드,결제완료,1,"4,900",customer730757
2022-03-06 15:12,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer582708
2022-03-06 14:44,선불기1,샷추가,신용카드,결제완료,1,500,
2022-03-05 19:56,선불기1,치킨카라아케 6pc,신용카드,결제완료,1,"4,500",customer301352
2022-03-05 19:56,선불기1,맵단대패삼겹덮밥,신용카드,결제완료,1,"8,500",customer301352
2022-03-05 19:56,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer301352
2022-03-05 19:56,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer301352
2022-03-05 17:35,선불기1,버팔로윙 10pc,신용카드,결제완료,1,"8,000",customer473326
2022-03-05 17:35,선불기1,라면,신용카드,결제완료,1,"4,000",customer473326
2022-03-05 17:35,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer473326
2022-03-05 17:35,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer473326
2022-03-05 17:35,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer473326
2022-03-05 17:09,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer575860
2022-03-05 17:09,선불기1,치킨카라아케 10pc,신용카드,결제완료,1,"7,000",customer575860
2022-03-05 17:14,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer473326
2022-03-05 17:14,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer473326
2022-03-05 16:28,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer473326
2022-03-05 16:28,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer473326
2022-03-05 16:13,선불기1,크로플,신용카드,결제완료,1,"5,500",customer977070
2022-03-05 16:13,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer977070
2022-03-05 16:13,선불기1,자몽에이드,신용카드,결제완료,1,"4,500",customer977070
2022-03-05 16:06,선불기1,카페모카(ICE),신용카드,결제완료,1,"5,000",customer246915
2022-03-05 16:06,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer246915
2022-03-05 15:57,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer937040
2022-03-05 15:45,선불기1,바닐라라떼(HOT),신용카드,결제완료,1,"4,500",customer575860
2022-03-05 15:45,선불기1,바닐라라떼(HOT),신용카드,결제완료,1,"4,500",customer575860
2022-03-05 15:45,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer575860
2022-03-05 14:54,선불기1,치즈케이크,신용카드,결제완료,1,"4,000",customer879598
2022-03-05 14:50,선불기1,유자차(HOT),신용카드,결제완료,1,"4,000",customer879598
2022-03-05 14:34,선불기2,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer432422
2022-03-05 14:34,선불기2,아메리카노(HOT),신용카드,결제완료,1,"3,500",customer432422
2022-03-05 14:34,선불기1,카페라떼(ICE),신용카드,결제완료,1,"4,500",customer499864
2022-03-05 14:22,선불기1,딸기스무디,신용카드,결제완료,1,"5,500",customer575860
2022-03-05 14:22,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer575860
2022-03-05 13:48,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer937040
2022-03-05 10:58,선불기1,라면,신용카드,결제완료,1,"4,000",customer977070
2022-03-04 14:57,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer475405
2022-03-04 13:09,카운터,아메리카노(ICE),신용카드,결제완료,1,"4,000",
2022-03-04 13:09,카운터,아메리카노(ICE),신용카드,결제완료,1,"4,000",
2022-03-04 12:37,카운터,한돈고추장불고기덮밥,신용카드,결제완료,1,"7,500",
2022-03-03 20:19,선불기1,한돈고추장불고기덮밥,신용카드,결제완료,1,"7,500",customer847542
2022-03-03 20:02,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer411556
2022-03-03 19:22,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer390394
2022-03-03 15:10,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",customer575860
2022-03-03 15:10,선불기1,고구마라떼(ICE),신용카드,결제완료,1,"4,500",customer575860
2022-03-03 11:14,선불기1,한돈간장불고기덮밥,신용카드,결제완료,1,"7,500",customer378109
2022-03-03 11:14,선불기1,맵단대패삼겹덮밥,신용카드,결제완료,1,"8,500",customer378109
2022-03-03 10:18,선불기1,라면,신용카드,결제완료,1,"4,000",customer977070
2022-03-03 10:18,선불기1,고구마라떼(HOT),신용카드,결제완료,1,"4,500",customer977070
2022-03-02 17:54,선불기1,라면,신용카드,결제완료,1,"4,000",customer278888
2022-03-02 17:54,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer278888
2022-03-02 16:49,선불기1,크로플,신용카드,결제완료,1,"5,500",customer556293
2022-03-02 13:45,카운터,한돈고추장불고기덮밥,신용카드,결제완료,1,"7,500",
2022-03-02 13:27,선불기1,초코라떼(ICE),신용카드,결제완료,1,"4,500",customer480421
2022-03-02 12:37,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer487178
2022-03-02 12:10,선불기1,단짠대패삼겹덮밥,신용카드,결제완료,1,"8,500",customer233827
2022-03-02 12:10,선불기1,맵단대패삼겹덮밥,신용카드,결제완료,1,"8,500",customer233827
2022-03-02 11:55,선불기1,크로플,신용카드,결제완료,1,"5,500",customer351426
2022-03-02 11:54,선불기1,라면,신용카드,결제완료,1,"4,000",customer996256
2022-03-02 11:54,선불기1,버팔로윙 6pc,신용카드,결제완료,1,"5,000",customer996256
2022-03-02 11:53,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer514741
2022-03-02 11:53,선불기1,라면,신용카드,결제완료,1,"4,000",customer514741
2022-03-02 11:06,선불기1,라면,신용카드,결제완료,1,"4,000",customer351426
2022-03-02 10:25,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer824285
2022-03-01 18:58,선불기1,블루베리머핀,신용카드,결제완료,1,"3,500",customer936282
2022-03-01 18:58,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer936282
2022-03-01 18:58,선불기1,만두,신용카드,결제완료,1,"3,500",customer936282
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,한돈간장불고기덮밥,신용카드,결제완료,1,"7,500",
2022-03-01 18:03,카운터,만두라면,신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,새우볶음밥,신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,김치볶음밥,신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,순살닭다리덮밥,신용카드,결제완료,1,"8,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 18:03,카운터,카페모카(ICE),신용카드,결제완료,1,"5,000",
2022-03-01 13:39,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer843369
2022-02-28 20:05,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer394709
2022-02-28 20:05,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer394709
2022-02-28 20:05,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer394709
2022-02-28 13:35,선불기1,바닐라라떼(ICE),신용카드,결제완료,1,"5,000",customer337003
2022-02-28 13:35,선불기1,카페모카(HOT),신용카드,결제완료,1,"4,500",customer337003
2022-02-28 13:35,선불기1,레몬차(HOT),신용카드,결제완료,1,"4,000",customer337003
2022-02-28 13:21,선불기2,낙지볶음밥,신용카드,결제완료,1,"5,500",customer447355
2022-02-28 12:41,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer499864
2022-02-28 12:41,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer499864
2022-02-28 12:41,선불기1,순살닭다리덮밥,신용카드,결제완료,1,"8,000",customer499864
2022-02-28 12:41,선불기1,라면,신용카드,결제완료,1,"4,000",customer499864
2022-02-28 12:41,선불기1,(면)계란추가-국물라면,신용카드,결제완료,1,500,customer499864
2022-02-28 10:53,카운터,맵단대패삼겹덮밥,신용카드,결제완료,1,"8,500",
2022-02-28 10:53,카운터,단짠대패삼겹덮밥,신용카드,결제완료,1,"8,500",
2022-02-27 19:23,선불기1,라면,신용카드,결제완료,1,"4,000",customer295289
2022-02-27 19:23,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer295289
2022-02-27 19:23,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer295289
2022-02-27 18:17,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer490000
2022-02-27 18:17,선불기1,라면,신용카드,결제완료,1,"4,000",customer490000
2022-02-27 18:17,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer490000
2022-02-27 18:17,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer490000
2022-02-27 16:21,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer301196
2022-02-27 16:21,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer301196
2022-02-27 16:21,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer301196
2022-02-27 16:26,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer241622
2022-02-27 16:26,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer241622
2022-02-27 16:16,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer730757
2022-02-27 14:47,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer961859
2022-02-27 14:09,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer367417
2022-02-27 13:54,선불기1,페퍼민트(ICE),신용카드,결제완료,1,"4,000",customer996847
2022-02-26 17:40,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer349744
2022-02-26 17:40,선불기1,(면)계란추가-국물라면,신용카드,결제완료,1,500,customer349744
2022-02-26 17:40,선불기1,(면)치즈추가,신용카드,결제완료,1,500,customer349744
2022-02-26 17:41,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer988220
2022-02-26 17:41,선불기1,(면)치즈추가,신용카드,결제완료,1,500,customer988220
2022-02-26 16:38,선불기1,크로플,신용카드,결제완료,1,"5,500",customer261826
2022-02-26 14:31,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",customer922109
2022-02-26 14:31,선불기1,카페모카(HOT),신용카드,결제완료,1,"4,500",customer922109
2022-02-26 11:01,선불기1,카페라떼(HOT),신용카드,결제완료,1,"4,000",customer499864
2022-02-25 15:37,선불기1,바닐라라떼(HOT),신용카드,결제완료,1,"4,500",customer499864
2022-02-25 15:37,선불기1,카페모카(HOT),신용카드,결제완료,1,"4,500",customer499864
2022-02-25 14:33,카운터,한돈고추장불고기덮밥,신용카드,결제완료,1,"7,500",
2022-02-25 14:23,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",customer879598
2022-02-25 14:23,선불기1,카페모카(ICE),신용카드,결제완료,1,"5,000",customer879598
2022-02-25 13:55,선불기1,카페모카(ICE),신용카드,결제완료,1,"5,000",customer575860
2022-02-24 19:20,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer847542
2022-02-24 19:20,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer847542
2022-02-24 18:27,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer248699
2022-02-24 18:27,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer248699
2022-02-24 17:30,선불기1,딸기라떼(ICE),신용카드,결제완료,1,"5,000",customer848045
2022-02-24 17:30,선불기1,딸기라떼(ICE),신용카드,결제완료,1,"5,000",customer848045
2022-02-23 20:23,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer659177
